internal_ID,RA,Dec,S_RF,S_colour,Sep_max,Sep_min,Sep_mean,Grade,Grade_by_LR,NUM_OF_IMG,in_KLQ,in_D22,in_L22,Grade_by_D22,Classification_by_L22,q,phi,rein,minimised_chi2,BIC,NOTE
2580001,183.1848902,9.202027705,0.96,0.66,2.020440111,2.020440111,2.020440111,A,A,2,0,1,0,B,,,,,,,
2580195,211.2385638,9.160033043,0.95,0.73,2.298479105,2.298479105,2.298479105,C,A,2,0,0,0,,,,,,,,
2580239,118.0859623,9.145076166,0.97,0.82,1.89769588,1.89769588,1.89769588,C,A,2,0,0,0,,,,,,,,
2581447,205.9846969,9.04323295,0.88,0.59,1.159400846,1.159400846,1.159400846,C,C,2,0,0,0,,,,,,,,
2581510,335.0503845,9.02577715,0.98,0.53,2.310588994,2.310588994,2.310588994,B,A,2,0,0,0,,,,,,,,
2582063,311.9414116,8.884350151,0.92,0.54,0.692702371,0.692702371,0.692702371,B,C,2,0,0,0,,,,,,,,
2583105,350.0641038,8.857847564,0.86,0.85,2.300595559,2.300595559,2.300595559,B,B,2,0,0,0,,,,,,,,
2585676,122.9850599,8.432997895,0.97,0.8,4.172387718,4.172387718,4.172387718,C,C,2,0,1,0,B,,,,,,,
2587116,23.26956495,8.278897046,0.91,0.9,1.547988069,1.547988069,1.547988069,B,A,2,0,1,1,A,NIQ,,,,,,
2587193,145.1129701,8.262540201,0.92,0.63,1.846142194,1.846142194,1.846142194,A,A,2,0,1,0,C,,,,,,,
2587254,345.9391239,8.248642332,0.97,0.74,1.721486076,1.721486076,1.721486076,A,A,2,0,1,0,A,,,,,,,
2588736,210.8062475,8.091976944,0.93,0.73,1.588512911,1.588512911,1.588512911,C,C,2,0,1,0,C,,,,,,,
2590593,242.8201318,7.844631147,0.98,0.66,1.98806827,1.98806827,1.98806827,C,A,2,0,1,0,B,,,,,,,
2590890,169.570158,7.76614341,0.98,0.75,1.522144222,0.876991763,1.118500653,A,B,2,1,0,0,,,,,,,,
2592415,125.4304416,7.595976962,0.96,0.86,1.949350406,1.949350406,1.949350406,A,A,2,0,0,0,,,,,,,,
2593284,143.029652,7.380998129,0.98,0.83,1.327764231,1.327764231,1.327764231,B,B,2,0,1,0,A,,,,,,,
2594889,179.1272325,7.215517341,0.98,0.63,2.061804184,2.061804184,2.061804184,C,C,2,0,1,0,C,,,,,,,
2596319,180.6180603,7.057171644,0.95,0.92,1.214156475,1.214156475,1.214156475,A,B,2,0,1,1,A,NIQ,,,,,,
2596716,317.1525004,6.958707956,0.94,0.78,2.329665471,2.329665471,2.329665471,C,A,2,0,0,0,,,,,,,,
2599999,186.051397,6.6040268,0.94,0.58,1.584715571,1.584715571,1.584715571,B,B,2,0,0,0,,,,,,,,
2600066,308.8703068,6.58918841,0.98,0.62,1.918088122,1.918088122,1.918088122,A,A,2,0,1,0,C,,,,,,,
2600684,320.9405288,6.4376697,0.88,0.61,1.248062014,1.248062014,1.248062014,A,C,2,0,0,0,,,,,,,,
2601466,164.8601263,6.374283262,0.99,0.84,0.592084002,0.592084002,0.592084002,A,C,2,0,0,0,,,,,,,,
2601840,127.2270402,6.367750979,0.99,0.85,2.075116965,2.075116965,2.075116965,B,C,2,0,0,0,,,,,,,,
2604107,124.6266958,6.02706188,0.98,0.77,0.57371282,0.573712755,0.573712788,A,A,2,1,0,0,,,,,,,,
2604520,35.44735416,5.919203396,0.95,0.89,0.860950642,0.860950642,0.860950642,A,C,2,0,1,1,A,NIQ,,,,,,
2604577,201.1373438,5.906455352,0.98,0.76,2.073418927,2.073418927,2.073418927,C,B,2,0,1,0,C,,,,,,,
2604655,119.1313287,5.887818971,0.95,0.9,1.16587338,1.16587338,1.16587338,A,C,2,0,1,0,A,,,,,,,
2606503,356.2072671,5.65206189,0.97,0.84,2.022084995,2.022084995,2.022084995,C,A,2,0,0,0,,,,,,,,
2608466,161.9715759,5.385871267,0.92,0.77,2.442256552,2.442256552,2.442256552,C,C,2,0,0,0,,,,,,,,
2609358,253.1784806,5.36850738,0.96,0.72,1.169749335,1.169749335,1.169749335,C,C,2,0,0,0,,,,,,,,
2609360,2.00220375,5.3671619,0.94,0.65,1.85447946,1.85447946,1.85447946,B,C,2,0,0,0,,,,,,,,
2609909,36.40224233,5.224955591,0.92,0.71,2.23307476,2.23307476,2.23307476,C,A,2,0,0,0,,,,,,,,
2613912,175.5318546,4.679923023,0.98,0.62,1.918087658,1.918087658,1.918087658,C,C,2,0,1,0,C,,,,,,,
2614935,216.8535167,4.622219545,0.96,0.78,0.795496623,0.795496623,0.795496623,A,C,2,0,0,0,,,,,,,,
2615126,355.8774341,4.599453189,0.99,0.69,1.231398697,1.231398697,1.231398697,A,C,2,0,1,0,C,,,,,,,
2615155,234.4600496,4.5902532,0.98,0.76,1.844560828,1.844560828,1.844560828,A,B,2,0,1,0,C,,,,,,,
2615890,10.96967953,4.407312706,0.96,0.93,2.729824072,2.729824072,2.729824072,C,C,2,0,1,0,C,,,,,,,
2619465,20.59920429,3.977168947,0.95,0.82,1.705964337,1.705964337,1.705964337,B,A,2,0,1,0,B,,,,,,,
2622837,202.9424939,3.595976044,0.96,0.89,3.253530864,3.253530864,3.253530864,C,C,2,0,1,0,C,,,,,,,
2627022,128.4636836,3.020693695,0.96,0.72,1.470184087,1.470184087,1.470184087,A,C,2,0,0,0,,,,,,,,
2630947,6.761329449,2.537008781,0.92,0.89,2.72427756,2.72427756,2.72427756,C,C,2,0,1,0,B,,,,,,,
2632614,237.7389559,2.362908264,0.97,0.58,2.02674177,2.02674177,2.02674177,C,C,2,0,1,1,B,lens,,,,,,
2632806,252.1703965,2.318550454,0.87,0.52,2.359669647,2.359669647,2.359669647,A,B,2,0,0,0,,,,,,,,
2632938,32.15151633,2.281616156,0.94,0.93,1.520974849,1.520974849,1.520974849,C,B,2,0,0,0,,,,,,,,
2634140,126.4428105,2.124718431,0.96,0.93,0.699507306,0.699507306,0.699507306,A,C,2,0,0,0,,,,,,,,
2637029,189.8205408,1.781644346,0.94,0.67,1.73772922,1.73772922,1.73772922,A,B,2,0,0,0,,,,,,,,
2637409,336.6172909,1.69275055,0.86,0.69,2.271934049,2.271934049,2.271934049,C,C,2,0,0,0,,,,,,,,
2637667,336.8760758,1.6378394,0.98,0.79,1.963149049,1.963149049,1.963149049,B,A,2,0,0,0,,,,,,,,
2638720,123.3673248,1.60918225,0.97,0.7,2.305416824,2.305416824,2.305416824,B,B,2,0,1,0,B,,,,,,,
2639217,208.3040889,1.548553164,0.96,0.74,2.17947761,2.17947761,2.17947761,C,C,2,0,1,0,C,,,,,,,
2639624,4.94673505,1.50097475,0.95,0.72,1.111282157,1.111282157,1.111282157,B,C,2,0,0,0,,,,,,,,
2642309,203.8949512,1.30153658,0.99,0.88,0.811818403,0.811818379,0.811818391,A,A,2,1,0,0,,,,,,,,
2642864,170.4365876,1.2393143,0.95,0.56,1.580598323,1.580598323,1.580598323,A,B,2,0,0,0,,,,,,,,
2645455,16.9392671,1.05894675,0.92,0.79,0.552179647,0.552179647,0.552179647,A,C,2,0,0,0,,,,,,,,
2647999,245.9995638,0.8720725,0.95,0.77,1.833229156,1.833229156,1.833229156,B,B,2,0,0,0,,,,,,,,
2651500,18.26940468,0.592080126,0.97,0.85,1.992658386,1.992658386,1.992658386,C,C,2,0,1,0,C,,,,,,,
2653119,356.0498275,0.412268529,0.96,0.83,2.101072988,2.101072988,2.101072988,C,C,2,0,1,0,B,,,,,,,
2655107,159.3664934,0.305677543,0.98,0.81,1.245366594,1.245366594,1.245366594,A,B,2,0,0,1,B,lens,,,,,,
2662021,41.92893312,-0.276047385,0.95,0.66,1.868789406,1.868789406,1.868789406,C,C,2,0,1,0,C,,,,,,,
2664353,181.5602874,-0.415591509,0.98,0.9,1.370123115,1.370123115,1.370123115,C,C,2,0,1,0,C,,,,,,,
2665470,217.0117238,-0.533970446,0.96,0.82,2.213735534,2.213735534,2.213735534,C,B,2,0,0,0,,,,,,,,
2665875,252.8795366,-0.580734858,0.92,0.58,3.928989389,3.928989389,3.928989389,C,C,2,0,0,0,,,0.964,-56.533,2.002,8.03E-08,10.75055698,visible lens
2668196,319.7476149,-0.727325562,0.96,0.54,2.060262885,2.060262885,2.060262885,C,A,2,0,0,0,,,,,,,,
2668601,334.4626691,-0.768281942,0.98,0.77,2.437601348,2.437601348,2.437601348,C,B,2,0,0,0,,,,,,,,
2668769,348.2439266,-0.787810161,0.88,0.6,1.292971364,1.292971364,1.292971364,B,C,2,0,0,0,,,,,,,,
2668860,326.6918493,-0.795635076,0.93,0.86,0.695786468,0.695786468,0.695786468,B,C,4,1,0,0,,,,,,,,
2669373,355.7997353,-0.842900252,0.95,0.76,0.659864086,0.659864076,0.659864081,A,B,2,1,0,0,,,,,,,,
2669429,168.1073733,-0.850345984,0.9,0.62,1.561060121,1.561060121,1.561060121,C,C,2,0,0,0,,,,,,,,
2670686,136.1438133,-0.891467251,0.97,0.84,2.151483477,2.151483477,2.151483477,C,A,2,0,0,0,,,,,,,,
2671227,48.84865005,-0.946431351,0.94,0.95,2.550481579,2.550481579,2.550481579,B,A,2,0,1,0,B,,,,,,,
2671833,216.5315349,-1.010377164,0.92,0.85,1.84002353,1.84002353,1.84002353,B,B,2,0,0,0,,,,,,,,
2672519,19.55033831,-1.078355151,0.93,0.62,1.73843096,1.73843096,1.73843096,C,C,2,0,1,0,C,,,,,,,
2672760,145.0222939,-1.104780635,0.87,0.87,2.589545902,2.589545902,2.589545902,C,C,2,0,0,0,,,,,,,,
2673709,354.1487511,-1.126040571,0.94,0.55,1.690233679,1.690233679,1.690233679,C,C,2,0,0,0,,,,,,,,
2674272,126.0440468,-1.16962481,0.92,0.79,2.384069363,2.384069363,2.384069363,C,C,2,0,0,0,,,,,,,,
2675335,141.8553898,-1.281402675,0.97,0.78,2.536043794,2.536043794,2.536043794,C,A,2,0,0,0,,,,,,,,
2675904,203.5464935,-1.347987654,0.9,0.81,1.09603603,1.09603603,1.09603603,B,C,2,0,1,0,A,,,,,,,
2677410,326.0080892,-1.4228461,0.94,0.67,2.262195847,2.262195847,2.262195847,B,A,2,0,0,0,,,,,,,,
2677596,324.1098659,-1.447023959,0.93,0.8,2.552241817,2.552241817,2.552241817,C,B,2,0,0,0,,,,,,,,
2677744,133.0934948,-1.4631798,0.96,0.65,1.826458318,1.826458318,1.826458318,B,C,2,0,0,0,,,,,,,,
2680310,133.2241508,-1.81387132,0.98,0.83,3.226718279,3.226718279,3.226718279,B,B,2,0,1,0,C,,,,,,,
2681399,219.4780695,-1.886562481,0.96,0.74,1.52562337,1.52562337,1.52562337,C,C,2,0,0,0,,,,,,,,
2681537,36.8138091,-1.9212656,0.94,0.55,1.174711531,1.174711531,1.174711531,B,C,2,0,0,0,,,,,,,,
2683094,52.42817615,-2.137856707,0.96,0.85,1.324940109,1.324940109,1.324940109,A,B,2,0,1,1,A,lens,,,,,,
2683394,196.5965766,-2.218991318,0.94,0.8,2.230270849,2.230270849,2.230270849,B,A,2,0,0,0,,,,,,,,
2683579,64.25353291,-2.268233564,0.97,0.55,2.011034613,2.011034613,2.011034613,C,B,2,0,0,0,,,,,,,,
2685102,135.1102751,-2.450195428,0.95,0.83,0.978733156,0.978733156,0.978733156,A,C,2,0,0,0,,,,,,,,
2689017,55.9859382,-3.0844575,0.97,0.7,2.096478128,2.096478128,2.096478128,B,B,2,0,0,0,,,,,,,,
2690477,195.5921039,-3.241488726,0.87,0.64,2.330238054,2.330238054,2.330238054,C,C,2,0,0,0,,,,,,,,
2696038,315.2173337,-4.0708465,0.91,0.74,2.276734752,2.276734752,2.276734752,B,C,2,0,0,0,,,,,,,,
2697298,315.2048508,-4.183879477,0.89,0.8,1.671570299,1.671570299,1.671570299,B,A,2,0,0,0,,,,,,,,
2697966,33.34555003,-4.359536804,0.97,0.58,1.907986198,1.907986198,1.907986198,A,A,2,0,1,0,C,,,,,,,
2702910,311.8792261,-5.056728594,0.96,0.69,2.614643821,2.614643821,2.614643821,C,C,2,0,0,0,,,,,,,,
2706206,170.5770886,-5.497640455,0.93,0.73,2.615138612,2.615138612,2.615138612,B,C,2,0,0,0,,,,,,,,
2707608,143.8464546,-5.643544853,0.97,0.78,1.751798429,1.751798429,1.751798429,A,C,2,0,1,0,C,,,,,,,
2708383,311.2032863,-5.842234359,0.98,0.7,1.939378334,1.939378334,1.939378334,C,C,2,0,0,0,,,,,,,,
2708405,341.0472875,-5.847201707,0.99,0.92,1.02075161,1.02075161,1.02075161,A,C,2,0,1,1,A,NIQ,,,,,,
2709707,167.0845836,-5.983365944,0.97,0.87,1.283776236,1.283776236,1.283776236,B,B,2,0,1,0,C,,,,,,,
2710112,193.0463719,-6.103834904,0.92,0.87,2.463154484,2.463154484,2.463154484,B,C,2,0,0,0,,,,,,,,
2711660,308.6799229,-6.303941439,0.98,0.55,1.971515438,1.971515438,1.971515438,C,A,2,0,0,0,,,,,,,,
2713531,45.65294153,-6.604003971,0.98,0.78,1.53227747,1.53227747,1.53227747,C,B,2,0,0,0,,,,,,,,
2713557,224.0415314,-6.610541336,0.95,0.61,3.053767471,3.053767471,3.053767471,C,C,2,0,1,0,C,,,,,,,
2714498,179.5985433,-6.653578495,0.97,0.8,2.074460685,2.074460685,2.074460685,B,A,2,0,0,0,,,,,,,,
2716372,169.0981677,-6.960803286,0.98,0.92,0.330348471,0.330348446,0.330348459,B,B,4,1,0,0,,,,,,,,
2716761,37.519068,-7.079515157,0.99,0.89,0.57213032,0.57213032,0.57213032,A,C,2,0,1,0,A,,,,,,,
2718344,170.0846388,-7.313776669,0.95,0.81,1.757868112,1.757868112,1.757868112,B,B,2,0,1,0,C,,,,,,,
2718482,128.4730359,-7.351864258,0.97,0.83,1.220989232,1.220989232,1.220989232,A,C,2,0,1,1,A,NIQ,,,,,,
2719555,179.2088028,-7.432957918,0.97,0.9,1.853338618,1.853338618,1.853338618,C,C,2,0,1,0,C,,,,,,,
2719850,173.0308529,-7.511947976,0.94,0.88,1.023442047,1.023442047,1.023442047,A,C,2,0,1,0,A,,,,,,,
2719990,75.37287554,-7.551753132,0.87,0.97,2.698016441,2.698016441,2.698016441,A,C,2,0,0,0,,,,,,,,
2720110,313.3423933,-7.5856616,0.95,0.61,2.499856165,2.499856165,2.499856165,B,A,2,0,0,0,,,,,,,,
2721654,202.0008693,-7.80295815,0.91,0.65,1.400566644,1.400566644,1.400566644,A,B,2,0,1,0,A,,,,,,,
2721727,137.4945795,-7.817864776,0.99,0.87,0.81303854,0.81303854,0.81303854,A,C,2,0,0,1,B,NIQ,,,,,,
2722880,9.421581064,-7.91778797,0.97,0.91,1.17372085,1.17372085,1.17372085,B,B,2,0,1,0,A,,,,,,,
2724924,337.5944853,-8.26270215,0.98,0.78,2.582720422,2.582720422,2.582720422,B,C,2,0,0,0,,,,,,,,
2726169,41.64198876,-8.426635328,0.99,0.91,0.549508478,0.549508395,0.549508436,B,B,2,1,0,0,,,,,,,,
2726818,215.3937678,-8.61611675,0.93,0.52,1.434804956,1.434804956,1.434804956,B,A,2,0,0,0,,,,,,,,
2728345,315.8707482,-8.847079489,0.99,0.62,0.946811269,0.79594269,0.87137698,A,C,3,0,0,0,,,,,,,,
2728404,191.4349593,-8.86444905,0.98,0.88,2.369667669,2.369667669,2.369667669,C,A,2,0,0,0,,,,,,,,
2729544,311.2627248,-8.969156339,0.95,0.71,1.76810746,1.76810746,1.76810746,C,B,2,0,0,0,,,,,,,,
2730604,356.4929331,-9.134923698,0.96,0.82,2.595885885,2.595885885,2.595885885,C,C,2,0,1,0,C,,,,,,,
2730931,322.7307324,-9.2583826,0.93,0.64,0.872477697,0.872477697,0.872477697,B,C,2,0,0,0,,,,,,,,
2732441,62.09852459,-9.617863938,0.98,0.79,1.353657749,1.353657749,1.353657749,B,C,2,0,0,0,,,,,,,,
2735101,21.31730736,-10.2081429,0.94,0.81,1.119811073,1.119811073,1.119811073,A,C,2,0,1,1,A,NIQ,,,,,,
2737003,354.0154859,-10.77774304,0.87,0.58,2.355961596,2.355961596,2.355961596,C,C,2,0,0,0,,,,,,,,
2738791,343.442389,-11.2601992,0.96,0.73,2.270195326,2.270195326,2.270195326,B,A,2,0,0,0,,,,,,,,
2739565,331.1671738,-11.43774371,0.97,0.73,1.629955205,1.629955205,1.629955205,A,C,2,0,0,0,,,,,,,,
2740566,354.899574,-11.74802345,0.92,0.53,0.693082347,0.693082347,0.693082347,B,C,2,0,0,0,,,,,,,,
2745101,352.4910285,-12.98316334,0.99,0.86,0.628580643,0.628580484,0.628580564,A,B,2,1,0,0,,,,,,,,
2746811,26.3552529,-13.456616,0.94,0.75,1.686854906,1.686854906,1.686854906,A,C,2,0,0,0,,,,,,,,
2747586,345.4727646,-13.70823604,0.96,0.8,2.248983929,2.248983929,2.248983929,C,B,2,0,1,0,C,,,,,,,
2748270,333.8016508,-13.90818971,0.97,0.9,2.305974176,2.305974176,2.305974176,C,A,2,0,1,0,C,,,,,,,
2748491,325.305566,-14.03949333,0.94,0.93,3.289161397,3.289161397,3.289161397,C,C,2,0,1,0,B,,,,,,,
2749014,329.1531984,-14.15711894,0.91,0.76,2.206407696,2.206407696,2.206407696,C,A,2,0,0,0,,,,,,,,
2749842,65.6565783,-14.4666071,0.98,0.77,0.981682275,0.981682275,0.981682275,A,C,2,0,1,0,A,,,,,,,
2751051,65.68216775,-14.89066962,0.95,0.68,1.118123122,1.118123122,1.118123122,A,B,2,0,1,0,A,,,,,,,
2752203,48.6582429,-15.60845732,0.94,0.86,2.645910919,2.645910919,2.645910919,C,C,2,0,1,0,C,,,,,,,
2752566,14.32114648,-15.86527887,0.96,0.86,0.817789952,0.817789952,0.817789952,A,C,2,0,1,0,B,,,,,,,
2753661,44.92855128,-16.5954638,0.97,0.57,0.673436613,0.673436527,0.67343657,A,A,4,1,0,0,,,,,,,,
2754340,60.24461753,-17.04194214,0.92,0.76,1.066507757,1.066507757,1.066507757,B,C,2,0,0,0,,,,,,,,
2755497,38.10654078,-17.63306629,0.98,0.91,0.762209081,0.762209081,0.762209081,A,C,2,0,1,0,B,,,,,,,
2755533,12.61593101,-17.6692142,1,0.92,0.713878875,0.713878855,0.713878865,A,B,2,1,0,0,,,,,,,,
2756823,44.36827285,-18.3824621,0.96,0.58,1.745393806,1.745393806,1.745393806,B,A,2,0,0,0,,,,,,,,
2757770,13.13022922,-18.99224102,0.96,0.92,2.040383334,2.040383334,2.040383334,C,A,2,0,1,0,B,,,,,,,
2759475,20.77331551,-20.00738198,0.92,0.77,2.408933328,2.408933328,2.408933328,B,A,2,0,0,0,,,,,,,,
2759862,72.40877331,-20.14922717,0.98,0.88,1.87650468,1.87650468,1.87650468,B,A,2,0,0,0,,,,,,,,
2759910,13.4346559,-20.20948189,0.98,0.88,1.728987426,0.476179789,1.183627002,A,C,4,1,0,0,,,,,,,,
2761280,13.69258404,-20.93492001,0.97,0.85,2.055685232,2.055685232,2.055685232,C,A,2,0,0,0,,,,,,,,
2763923,12.73433921,-22.34587454,0.96,0.9,3.614137637,3.614137637,3.614137637,C,C,2,0,1,0,C,,,,,,,
2764390,51.45108467,-22.54086906,0.97,0.84,1.012182674,1.012182674,1.012182674,A,B,2,0,0,1,B,lens,,,,,,
2764845,43.57175943,-22.73130666,0.98,0.55,2.321900832,2.321900832,2.321900832,B,A,2,0,1,0,C,,,,,,,
2766889,35.52176806,-23.69584854,0.94,0.84,2.087486695,2.087486695,2.087486695,A,A,2,0,1,0,C,,,,,,,
2767231,86.8482159,-23.87460335,0.94,0.8,2.199084466,2.199084466,2.199084466,B,A,2,0,0,0,,,,,,,,
2767525,70.98002746,-24.0571104,0.94,0.9,1.849038211,1.849038211,1.849038211,B,A,2,0,1,0,B,,,,,,,
2768031,20.89395447,-24.33430672,0.87,0.8,0.684191481,0.684191481,0.684191481,A,C,2,0,0,0,,,,,,,,
2768397,75.28777269,-24.47725238,0.95,0.54,1.700686471,1.700686471,1.700686471,C,B,2,0,0,0,,,,,,,,
2768416,38.06546805,-24.49422384,0.98,0.65,1.438441054,1.438441054,1.438441054,A,C,2,0,1,1,A,lens,,,,,,
2768469,81.76070943,-24.53271546,0.96,0.82,1.455453659,1.455453659,1.455453659,A,B,2,0,0,1,,NIQ,,,,,,
2771404,74.90256482,-25.88860551,0.95,0.62,1.978459964,1.978459964,1.978459964,B,A,2,0,0,0,,,,,,,,
2771411,24.26465941,-25.89454078,0.95,0.88,2.391791475,2.391791475,2.391791475,C,A,2,0,0,0,,,,,,,,
2771712,11.58385054,-26.12414511,0.94,0.9,1.969724787,1.969724787,1.969724787,B,A,2,0,1,0,B,,,,,,,
2772438,76.29320299,-26.3949086,0.94,0.75,0.504874409,0.504874409,0.504874409,A,C,2,0,0,0,,,,,,,,
2772523,33.22952684,-26.47691219,0.98,0.91,2.009631497,2.009631497,2.009631497,C,A,2,0,0,0,,,,,,,,
2774074,31.80893002,-27.18634483,0.91,0.55,2.152960818,2.152960818,2.152960818,C,B,2,0,0,0,,,,,,,,
2775241,77.01333429,-27.80527121,0.92,0.84,0.649760308,0.649760308,0.649760308,A,C,2,0,0,0,,,,,,,,
2775298,29.10394454,-27.85615308,0.93,0.92,1.499107089,1.499107089,1.499107089,A,A,2,0,1,1,A,lens,,,,,,
2776871,61.19215403,-28.60816807,0.98,0.9,0.556960951,0.556960951,0.556960951,A,C,2,0,1,0,B,,,,,,,
2778989,67.10014741,-29.55518587,0.95,0.83,3.515052157,3.515052157,3.515052157,C,C,2,0,1,0,C,,,,,,,
2779955,89.39790418,-29.9932379,0.98,0.74,0.809365194,0.809365194,0.809365194,A,C,2,0,1,0,A,,,,,,,
2782371,19.6680519,-31.26184608,0.97,0.82,1.001019466,1.001019466,1.001019466,A,C,2,0,1,0,B,,,,,,,
2782408,67.81754934,-31.29106574,0.95,0.84,2.943049551,2.943049551,2.943049551,C,C,2,0,1,0,C,,,,,,,
2782696,51.52849267,-31.3816321,0.94,0.9,1.427332741,1.427332741,1.427332741,A,A,2,0,1,1,B,NIQ,,,,,,
2784276,70.12889005,-32.2338487,0.9,0.61,1.015719965,1.015719965,1.015719965,B,C,2,0,0,0,,,,,,,,
2784818,53.62437081,-32.51643214,0.9,0.91,2.049735327,2.049735327,2.049735327,C,C,2,0,0,0,,,,,,,,
2786654,78.54543804,-33.43952148,0.99,0.93,0.322877793,0.322877768,0.32287778,A,B,2,1,0,0,,,,,,,,
2788593,42.20520004,-34.40453147,0.95,0.58,2.730356001,2.730356001,2.730356001,C,C,2,0,1,0,B,,,,,,,
2789299,68.49430679,-34.85334249,0.97,0.82,2.216704945,2.216704945,2.216704945,C,A,2,0,0,0,,,,,,,,
2790533,71.19829737,-35.42722678,0.87,0.86,2.445982369,2.445982369,2.445982369,C,B,2,0,0,0,,,,,,,,
2790619,17.44283131,-35.49886853,0.98,0.74,0.714074569,0.714074569,0.714074569,B,C,2,0,1,0,C,,,,,,,
2790728,21.18085213,-35.60250129,0.97,0.9,0.588272542,0.588272542,0.588272542,A,C,2,0,1,0,B,,,,,,,
2792109,27.40437965,-36.31302024,0.96,0.76,2.146442307,2.146442307,2.146442307,B,C,2,0,0,0,,,,,,,,
2794456,82.65397524,-37.50308074,0.95,0.69,0.649883149,0.45420883,0.523622093,A,A,2,1,0,0,,,,,,,,
2797048,32.30466131,-38.69605718,0.92,0.85,1.230782069,1.230782069,1.230782069,A,B,2,0,1,1,A,lens,,,,,,
2797182,332.4451534,-38.79368174,0.98,0.76,0.62682836,0.62682836,0.62682836,A,C,2,0,0,0,,,,,,,,
2799235,81.54696397,-39.56299595,0.97,0.82,1.411958373,1.411958373,1.411958373,A,A,2,0,1,1,B,lens,,,,,,
2799575,11.36654936,-39.62623496,0.97,0.85,1.141846094,1.141846094,1.141846094,A,C,2,0,1,1,B,lens,,,,,,
2799891,71.36380807,-39.72332537,0.92,0.66,1.24325565,1.24325565,1.24325565,A,B,2,0,1,0,C,,,,,,,
2801771,332.6628441,-40.32177457,0.98,0.79,1.771166431,1.771166431,1.771166431,C,A,2,0,0,0,,,,,,,,
2802541,40.81977082,-40.51454219,0.9,0.87,1.986896418,1.986896418,1.986896418,B,C,2,0,0,0,,,,,,,,
2803459,8.115347699,-40.77110573,0.97,0.72,1.097093001,1.097093001,1.097093001,B,C,2,0,0,0,,,,,,,,
2803593,66.45601896,-40.83997843,0.96,0.74,2.531505824,2.531505824,2.531505824,C,C,2,0,1,0,B,,,,,,,
2806859,5.096991017,-41.77777822,0.95,0.76,1.49515032,1.49515032,1.49515032,A,C,2,0,1,0,A,,,,,,,
2807488,345.6308835,-41.9156958,0.96,0.82,1.217596652,1.217596652,1.217596652,A,B,2,0,1,1,C,projected QSOs,,,,,,
2809209,60.98526663,-42.44387193,0.97,0.9,2.176624096,2.176624096,2.176624096,C,C,2,0,0,0,,,,,,,,
2809510,57.8186206,-42.61062433,0.98,0.9,2.995485684,2.995485684,2.995485684,C,C,2,0,1,0,C,,,,,,,
2810228,94.91937815,-42.81871992,0.98,0.87,2.57241459,2.57241459,2.57241459,C,C,2,0,1,0,C,,,,,,,
2810906,5.450129142,-42.9386512,0.9,0.76,1.689328598,1.689328598,1.689328598,B,C,2,0,0,0,,,,,,,,
2811779,63.90276199,-43.2070604,0.98,0.81,1.82042948,1.82042948,1.82042948,C,B,2,0,0,0,,,,,,,,
